,identifier,response_id,sentence_number,token_number,token,lemma,pos
3131,Q9_R_2PpTTbCNPRXiCnf_3_7,R_2PpTTbCNPRXiCnf,3,7,de,de,DET
3132,Q9_R_2PpTTbCNPRXiCnf_3_8,R_2PpTTbCNPRXiCnf,3,8,betekenis,betekenis,NOUN
3133,Q9_R_2PpTTbCNPRXiCnf_3_9,R_2PpTTbCNPRXiCnf,3,9,van,van,ADP
3134,Q9_R_2PpTTbCNPRXiCnf_3_10,R_2PpTTbCNPRXiCnf,3,10,het,het,DET
3135,Q9_R_2PpTTbCNPRXiCnf_3_11,R_2PpTTbCNPRXiCnf,3,11,boek,boek,NOUN
3136,Q9_R_2PpTTbCNPRXiCnf_3_12,R_2PpTTbCNPRXiCnf,3,12,toen,toen,ADV
3137,Q9_R_2PpTTbCNPRXiCnf_3_13,R_2PpTTbCNPRXiCnf,3,13,",",",",PUNCT
3138,Q9_R_2PpTTbCNPRXiCnf_3_14,R_2PpTTbCNPRXiCnf,3,14,maar,maar,CCONJ
3139,Q9_R_2PpTTbCNPRXiCnf_3_15,R_2PpTTbCNPRXiCnf,3,15,ook,ook,ADV
3140,Q9_R_2PpTTbCNPRXiCnf_3_16,R_2PpTTbCNPRXiCnf,3,16,nu,nu,ADV
3141,Q9_R_2PpTTbCNPRXiCnf_3_17,R_2PpTTbCNPRXiCnf,3,17,voor,voor,ADP
3142,Q9_R_2PpTTbCNPRXiCnf_3_18,R_2PpTTbCNPRXiCnf,3,18,de,de,DET
3143,Q9_R_2PpTTbCNPRXiCnf_3_19,R_2PpTTbCNPRXiCnf,3,19,leerlingen,leerling,NOUN
3144,Q9_R_2PpTTbCNPRXiCnf_3_20,R_2PpTTbCNPRXiCnf,3,20,zelf,zelf,ADV
3145,Q9_R_2PpTTbCNPRXiCnf_3_21,R_2PpTTbCNPRXiCnf,3,21,.,.,PUNCT
3146,Q9_R_2PpTTbCNPRXiCnf_4_0,R_2PpTTbCNPRXiCnf,4,0,Daar,daar,ADV
3147,Q9_R_2PpTTbCNPRXiCnf_4_1,R_2PpTTbCNPRXiCnf,4,1,wordt,worden,AUX
3148,Q9_R_2PpTTbCNPRXiCnf_4_2,R_2PpTTbCNPRXiCnf,4,2,het,het,DET
3149,Q9_R_2PpTTbCNPRXiCnf_4_3,R_2PpTTbCNPRXiCnf,4,3,boek,boek,NOUN
3150,Q9_R_2PpTTbCNPRXiCnf_4_4,R_2PpTTbCNPRXiCnf,4,4,onderdeel,onderdeel,NOUN
3151,Q9_R_2PpTTbCNPRXiCnf_4_5,R_2PpTTbCNPRXiCnf,4,5,van,van,ADP
3152,Q9_R_2PpTTbCNPRXiCnf_4_6,R_2PpTTbCNPRXiCnf,4,6,een,een,DET
3153,Q9_R_2PpTTbCNPRXiCnf_4_7,R_2PpTTbCNPRXiCnf,4,7,canon,canon,NOUN
3154,Q9_R_2PpTTbCNPRXiCnf_4_8,R_2PpTTbCNPRXiCnf,4,8,.,.,PUNCT
3155,Q9_R_2cu0pqJ6eMrkgff_0_0,R_2cu0pqJ6eMrkgff,0,0,Als,als,SCONJ
3156,Q9_R_2cu0pqJ6eMrkgff_0_1,R_2cu0pqJ6eMrkgff,0,1,men,men,PRON
3157,Q9_R_2cu0pqJ6eMrkgff_0_2,R_2cu0pqJ6eMrkgff,0,2,niet,niet,ADV
3158,Q9_R_2cu0pqJ6eMrkgff_0_3,R_2cu0pqJ6eMrkgff,0,3,verplicht,verplichten,VERB
3159,Q9_R_2cu0pqJ6eMrkgff_0_4,R_2cu0pqJ6eMrkgff,0,4,wordt,worden,AUX
3160,Q9_R_2cu0pqJ6eMrkgff_0_5,R_2cu0pqJ6eMrkgff,0,5,te,te,ADP
3161,Q9_R_2cu0pqJ6eMrkgff_0_6,R_2cu0pqJ6eMrkgff,0,6,lezen,lezen,VERB
3162,Q9_R_2cu0pqJ6eMrkgff_0_7,R_2cu0pqJ6eMrkgff,0,7,",",",",PUNCT
3163,Q9_R_2cu0pqJ6eMrkgff_0_8,R_2cu0pqJ6eMrkgff,0,8,dan,dan,ADV
3164,Q9_R_2cu0pqJ6eMrkgff_0_9,R_2cu0pqJ6eMrkgff,0,9,leest,lezen,VERB
3165,Q9_R_2cu0pqJ6eMrkgff_0_10,R_2cu0pqJ6eMrkgff,0,10,men,men,PRON
3166,Q9_R_2cu0pqJ6eMrkgff_0_11,R_2cu0pqJ6eMrkgff,0,11,ook,ook,ADV
3167,Q9_R_2cu0pqJ6eMrkgff_0_12,R_2cu0pqJ6eMrkgff,0,12,niet,niet,ADV
3168,Q9_R_2cu0pqJ6eMrkgff_0_13,R_2cu0pqJ6eMrkgff,0,13,.,.,PUNCT
3169,Q9_R_2cu0pqJ6eMrkgff_1_0,R_2cu0pqJ6eMrkgff,1,0,Dat,dat,PRON
3170,Q9_R_2cu0pqJ6eMrkgff_1_1,R_2cu0pqJ6eMrkgff,1,1,is,zijn,AUX
3171,Q9_R_2cu0pqJ6eMrkgff_1_2,R_2cu0pqJ6eMrkgff,1,2,een,een,DET
3172,Q9_R_2cu0pqJ6eMrkgff_1_3,R_2cu0pqJ6eMrkgff,1,3,groot,groot,ADJ
3173,Q9_R_2cu0pqJ6eMrkgff_1_4,R_2cu0pqJ6eMrkgff,1,4,verlies,verlies,NOUN
3174,Q9_R_2cu0pqJ6eMrkgff_1_5,R_2cu0pqJ6eMrkgff,1,5,van,van,ADP
3175,Q9_R_2cu0pqJ6eMrkgff_1_6,R_2cu0pqJ6eMrkgff,1,6,het,het,DET
3176,Q9_R_2cu0pqJ6eMrkgff_1_7,R_2cu0pqJ6eMrkgff,1,7,culturele,cultureel,ADJ
3177,Q9_R_2cu0pqJ6eMrkgff_1_8,R_2cu0pqJ6eMrkgff,1,8,rijkdom,rijkdom,NOUN
3178,Q9_R_2cu0pqJ6eMrkgff_1_9,R_2cu0pqJ6eMrkgff,1,9,.,.,PUNCT
3179,Q9_R_3hgNbk8Rely44s3_0_0,R_3hgNbk8Rely44s3,0,0,Ik,ik,PRON
3180,Q9_R_3hgNbk8Rely44s3_0_1,R_3hgNbk8Rely44s3,0,1,vind,vinden,VERB
3181,Q9_R_3hgNbk8Rely44s3_0_2,R_3hgNbk8Rely44s3,0,2,dit,dit,PRON
3182,Q9_R_3hgNbk8Rely44s3_0_3,R_3hgNbk8Rely44s3,0,3,vanzelfsprekend,vanzelfsprekend,ADJ
3183,Q9_R_3hgNbk8Rely44s3_0_4,R_3hgNbk8Rely44s3,0,4,.,.,PUNCT
3184,Q9_R_3hgNbk8Rely44s3_1_0,R_3hgNbk8Rely44s3,1,0,En,en,CCONJ
3185,Q9_R_3hgNbk8Rely44s3_1_1,R_3hgNbk8Rely44s3,1,1,ik,ik,PRON
3186,Q9_R_3hgNbk8Rely44s3_1_2,R_3hgNbk8Rely44s3,1,2,vind,vinden,VERB
3187,Q9_R_3hgNbk8Rely44s3_1_3,R_3hgNbk8Rely44s3,1,3,dat,dat,SCONJ
3188,Q9_R_3hgNbk8Rely44s3_1_4,R_3hgNbk8Rely44s3,1,4,het,het,PRON
3189,Q9_R_3hgNbk8Rely44s3_1_5,R_3hgNbk8Rely44s3,1,5,niet,niet,ADV
3190,Q9_R_3hgNbk8Rely44s3_1_6,R_3hgNbk8Rely44s3,1,6,alleen,alleen,ADV
3191,Q9_R_3hgNbk8Rely44s3_1_7,R_3hgNbk8Rely44s3,1,7,moet,moeten,AUX
3192,Q9_R_3hgNbk8Rely44s3_1_8,R_3hgNbk8Rely44s3,1,8,voor,voor,ADP
3193,Q9_R_3hgNbk8Rely44s3_1_9,R_3hgNbk8Rely44s3,1,9,de,de,DET
3194,Q9_R_3hgNbk8Rely44s3_1_10,R_3hgNbk8Rely44s3,1,10,Nederlandstalige,Nederlandstalig,ADJ
3195,Q9_R_3hgNbk8Rely44s3_1_11,R_3hgNbk8Rely44s3,1,11,literaire,literair,ADJ
3196,Q9_R_3hgNbk8Rely44s3_1_12,R_3hgNbk8Rely44s3,1,12,klassieken,klassieak,NOUN
3197,Q9_R_3hgNbk8Rely44s3_1_13,R_3hgNbk8Rely44s3,1,13,",",",",PUNCT
3198,Q9_R_3hgNbk8Rely44s3_1_14,R_3hgNbk8Rely44s3,1,14,maar,maar,CCONJ
3199,Q9_R_3hgNbk8Rely44s3_1_15,R_3hgNbk8Rely44s3,1,15,ook,ook,ADV
3200,Q9_R_3hgNbk8Rely44s3_1_16,R_3hgNbk8Rely44s3,1,16,voor,voor,ADP
3201,Q9_R_3hgNbk8Rely44s3_1_17,R_3hgNbk8Rely44s3,1,17,de,de,DET
3202,Q9_R_3hgNbk8Rely44s3_1_18,R_3hgNbk8Rely44s3,1,18,Franstalige,Franstalig,ADJ
3203,Q9_R_3hgNbk8Rely44s3_1_19,R_3hgNbk8Rely44s3,1,19,",",",",PUNCT
3204,Q9_R_3hgNbk8Rely44s3_1_20,R_3hgNbk8Rely44s3,1,20,Duitstalige,Duitstalig,ADJ
3205,Q9_R_3hgNbk8Rely44s3_1_21,R_3hgNbk8Rely44s3,1,21,en,en,CCONJ
3206,Q9_R_3hgNbk8Rely44s3_1_22,R_3hgNbk8Rely44s3,1,22,Engelstalige,Engelstalige,ADJ
3207,Q9_R_3hgNbk8Rely44s3_1_23,R_3hgNbk8Rely44s3,1,23,.,.,PUNCT
3208,Q9_R_2arZ5vNzc73tz8G_0_0,R_2arZ5vNzc73tz8G,0,0,Leerlingen,Leerling,NOUN
3209,Q9_R_2arZ5vNzc73tz8G_0_1,R_2arZ5vNzc73tz8G,0,1,basiskennis,basiskennis,NOUN
3210,Q9_R_2arZ5vNzc73tz8G_0_2,R_2arZ5vNzc73tz8G,0,2,verschaffen,verschaffen,VERB
3211,Q9_R_2arZ5vNzc73tz8G_0_3,R_2arZ5vNzc73tz8G,0,3,en,en,CCONJ
3212,Q9_R_2arZ5vNzc73tz8G_0_4,R_2arZ5vNzc73tz8G,0,4,zo,zo,ADV
3213,Q9_R_2arZ5vNzc73tz8G_0_5,R_2arZ5vNzc73tz8G,0,5,mogelijk,mogelijk,ADJ
3214,Q9_R_2arZ5vNzc73tz8G_0_6,R_2arZ5vNzc73tz8G,0,6,enthousiasmeren,enthousiasmeren,VERB
3215,Q9_R_2arZ5vNzc73tz8G_0_7,R_2arZ5vNzc73tz8G,0,7,;,;,PUNCT
3216,Q9_R_2arZ5vNzc73tz8G_0_8,R_2arZ5vNzc73tz8G,0,8,niét,niét,DET
3217,Q9_R_2arZ5vNzc73tz8G_0_9,R_2arZ5vNzc73tz8G,0,9,potentieel,potentieel,NOUN
3218,Q9_R_2arZ5vNzc73tz8G_0_10,R_2arZ5vNzc73tz8G,0,10,leesplezier,leesplezier,NOUN
3219,Q9_R_2arZ5vNzc73tz8G_0_11,R_2arZ5vNzc73tz8G,0,11,op,op,ADP
3220,Q9_R_2arZ5vNzc73tz8G_0_12,R_2arZ5vNzc73tz8G,0,12,voorhand,voorhand,ADV
3221,Q9_R_2arZ5vNzc73tz8G_0_13,R_2arZ5vNzc73tz8G,0,13,de,de,DET
3222,Q9_R_2arZ5vNzc73tz8G_0_14,R_2arZ5vNzc73tz8G,0,14,kop,kop,NOUN
3223,Q9_R_2arZ5vNzc73tz8G_0_15,R_2arZ5vNzc73tz8G,0,15,indrukken,indrukken,VERB
3224,Q9_R_2arZ5vNzc73tz8G_0_16,R_2arZ5vNzc73tz8G,0,16,met,met,ADP
3225,Q9_R_2arZ5vNzc73tz8G_0_17,R_2arZ5vNzc73tz8G,0,17,een,een,DET
3226,Q9_R_2arZ5vNzc73tz8G_0_18,R_2arZ5vNzc73tz8G,0,18,verplichte,verplichten,VERB
3227,Q9_R_2arZ5vNzc73tz8G_0_19,R_2arZ5vNzc73tz8G,0,19,leeslijst,leeslijst,NOUN
3228,Q9_R_2arZ5vNzc73tz8G_0_20,R_2arZ5vNzc73tz8G,0,20,.,.,PUNCT
3229,Q9_R_OBBf3tQpnfkCpnr_0_0,R_OBBf3tQpnfkCpnr,0,0,Er,er,ADV
3230,Q9_R_OBBf3tQpnfkCpnr_0_1,R_OBBf3tQpnfkCpnr,0,1,wel,wel,ADV
3231,Q9_R_OBBf3tQpnfkCpnr_0_2,R_OBBf3tQpnfkCpnr,0,2,goed,goed,ADJ
3232,Q9_R_OBBf3tQpnfkCpnr_0_3,R_OBBf3tQpnfkCpnr,0,3,over,over,ADP
3233,Q9_R_OBBf3tQpnfkCpnr_0_4,R_OBBf3tQpnfkCpnr,0,4,nadenken,nadenken,VERB
3234,Q9_R_OBBf3tQpnfkCpnr_0_5,R_OBBf3tQpnfkCpnr,0,5,hoe,hoe,ADV
3235,Q9_R_OBBf3tQpnfkCpnr_0_6,R_OBBf3tQpnfkCpnr,0,6,deze,deze,DET
3236,Q9_R_OBBf3tQpnfkCpnr_0_7,R_OBBf3tQpnfkCpnr,0,7,werken,werk,NOUN
3237,Q9_R_OBBf3tQpnfkCpnr_0_8,R_OBBf3tQpnfkCpnr,0,8,worden,worden,AUX
3238,Q9_R_OBBf3tQpnfkCpnr_0_9,R_OBBf3tQpnfkCpnr,0,9,behandeld,behandelen,VERB
3239,Q9_R_TtpCemKT7ZK1P0Z_0_0,R_TtpCemKT7ZK1P0Z,0,0,Vrije,vrij,ADJ
3240,Q9_R_TtpCemKT7ZK1P0Z_0_1,R_TtpCemKT7ZK1P0Z,0,1,keuze,keuze,NOUN
3241,Q9_R_TtpCemKT7ZK1P0Z_0_2,R_TtpCemKT7ZK1P0Z,0,2,geeft,geven,VERB
3242,Q9_R_TtpCemKT7ZK1P0Z_0_3,R_TtpCemKT7ZK1P0Z,0,3,meer,veel,DET
3243,Q9_R_TtpCemKT7ZK1P0Z_0_4,R_TtpCemKT7ZK1P0Z,0,4,ruimte,ruimte,NOUN
3244,Q9_R_ZaQcygZqnnu3puN_0_0,R_ZaQcygZqnnu3puN,0,0,Keuze,keuze,NOUN
3245,Q9_R_ZaQcygZqnnu3puN_0_1,R_ZaQcygZqnnu3puN,0,1,uit,uit,ADP
3246,Q9_R_ZaQcygZqnnu3puN_0_2,R_ZaQcygZqnnu3puN,0,2,verplichte,verplichten,VERB
3247,Q9_R_ZaQcygZqnnu3puN_0_3,R_ZaQcygZqnnu3puN,0,3,leeslijst,leeslijst,NOUN
3248,Q9_R_ZaQcygZqnnu3puN_0_4,R_ZaQcygZqnnu3puN,0,4,met,met,ADP
3249,Q9_R_ZaQcygZqnnu3puN_0_5,R_ZaQcygZqnnu3puN,0,5,mogelijkheid,mogelijkheid,NOUN
3250,Q9_R_ZaQcygZqnnu3puN_0_6,R_ZaQcygZqnnu3puN,0,6,om,om,ADP
3251,Q9_R_ZaQcygZqnnu3puN_0_7,R_ZaQcygZqnnu3puN,0,7,zelf,zelf,ADV
3252,Q9_R_ZaQcygZqnnu3puN_0_8,R_ZaQcygZqnnu3puN,0,8,titels,titel,NOUN
3253,Q9_R_ZaQcygZqnnu3puN_0_9,R_ZaQcygZqnnu3puN,0,9,aan,aan,ADP
3254,Q9_R_ZaQcygZqnnu3puN_0_10,R_ZaQcygZqnnu3puN,0,10,te,te,ADP
3255,Q9_R_ZaQcygZqnnu3puN_0_11,R_ZaQcygZqnnu3puN,0,11,dragen,aandragen,VERB
3256,Q9_R_ZaQcygZqnnu3puN_0_12,R_ZaQcygZqnnu3puN,0,12,.,.,PUNCT
3257,Q9_R_1CpS6lDEhqwuC8U_0_0,R_1CpS6lDEhqwuC8U,0,0,het,het,DET
3258,Q9_R_1CpS6lDEhqwuC8U_0_1,R_1CpS6lDEhqwuC8U,0,1,middelbaar,middelbaar,NOUN
3259,Q9_R_1CpS6lDEhqwuC8U_0_2,R_1CpS6lDEhqwuC8U,0,2,onderwijs,onderwijs,NOUN
3260,Q9_R_1CpS6lDEhqwuC8U_0_3,R_1CpS6lDEhqwuC8U,0,3,moet,moeten,AUX
3261,Q9_R_1CpS6lDEhqwuC8U_0_4,R_1CpS6lDEhqwuC8U,0,4,voorgaan,voorgaan,VERB
3262,Q9_R_1CpS6lDEhqwuC8U_0_5,R_1CpS6lDEhqwuC8U,0,5,in,in,ADP
3263,Q9_R_1CpS6lDEhqwuC8U_0_6,R_1CpS6lDEhqwuC8U,0,6,de,de,DET
3264,Q9_R_1CpS6lDEhqwuC8U_0_7,R_1CpS6lDEhqwuC8U,0,7,lieratuurbeleving,lieratuurbeleving,NOUN
3265,Q9_R_3CQnooyDUeBGuoa_0_0,R_3CQnooyDUeBGuoa,0,0,Het,het,PRON
3266,Q9_R_3CQnooyDUeBGuoa_0_1,R_3CQnooyDUeBGuoa,0,1,hoort,horen,VERB
3267,Q9_R_3CQnooyDUeBGuoa_0_2,R_3CQnooyDUeBGuoa,0,2,bij,bij,ADP
3268,Q9_R_3CQnooyDUeBGuoa_0_3,R_3CQnooyDUeBGuoa,0,3,het,het,DET
3269,Q9_R_3CQnooyDUeBGuoa_0_4,R_3CQnooyDUeBGuoa,0,4,onderwijs,onderwijs,NOUN
3270,Q9_R_3CQnooyDUeBGuoa_0_5,R_3CQnooyDUeBGuoa,0,5,als,als,SCONJ
3271,Q9_R_3CQnooyDUeBGuoa_0_6,R_3CQnooyDUeBGuoa,0,6,het,het,DET
3272,Q9_R_3CQnooyDUeBGuoa_0_7,R_3CQnooyDUeBGuoa,0,7,leren,leren,VERB
3273,Q9_R_3CQnooyDUeBGuoa_0_8,R_3CQnooyDUeBGuoa,0,8,van,van,ADP
3274,Q9_R_3CQnooyDUeBGuoa_0_9,R_3CQnooyDUeBGuoa,0,9,het,het,DET
3275,Q9_R_3CQnooyDUeBGuoa_0_10,R_3CQnooyDUeBGuoa,0,10,alfabet,alfabet,NOUN
3276,Q9_R_3CQnooyDUeBGuoa_0_11,R_3CQnooyDUeBGuoa,0,11,.,.,PUNCT
3277,Q9_R_TpbywgrCGAoA6NH_0_0,R_TpbywgrCGAoA6NH,0,0,Wel,wel,ADV
3278,Q9_R_TpbywgrCGAoA6NH_0_1,R_TpbywgrCGAoA6NH,0,1,verplicht,verplichten,VERB
3279,Q9_R_TpbywgrCGAoA6NH_0_2,R_TpbywgrCGAoA6NH,0,2,laten,laten,VERB
3280,Q9_R_TpbywgrCGAoA6NH_0_3,R_TpbywgrCGAoA6NH,0,3,lezen,lezen,VERB
3281,Q9_R_TpbywgrCGAoA6NH_0_4,R_TpbywgrCGAoA6NH,0,4,",",",",PUNCT
3282,Q9_R_TpbywgrCGAoA6NH_0_5,R_TpbywgrCGAoA6NH,0,5,maar,maar,CCONJ
3283,Q9_R_TpbywgrCGAoA6NH_0_6,R_TpbywgrCGAoA6NH,0,6,geen,geen,DET
3284,Q9_R_TpbywgrCGAoA6NH_0_7,R_TpbywgrCGAoA6NH,0,7,verplichte,verplichten,VERB
3285,Q9_R_TpbywgrCGAoA6NH_0_8,R_TpbywgrCGAoA6NH,0,8,boeken,boek,NOUN
3286,Q9_R_TpbywgrCGAoA6NH_0_9,R_TpbywgrCGAoA6NH,0,9,.,.,PUNCT
3287,Q9_R_TpbywgrCGAoA6NH_1_0,R_TpbywgrCGAoA6NH,1,0,Literaire,literaire,ADJ
3288,Q9_R_TpbywgrCGAoA6NH_1_1,R_TpbywgrCGAoA6NH,1,1,smaak,smaak,NOUN
3289,Q9_R_TpbywgrCGAoA6NH_1_2,R_TpbywgrCGAoA6NH,1,2,moet,moeten,AUX
3290,Q9_R_TpbywgrCGAoA6NH_1_3,R_TpbywgrCGAoA6NH,1,3,juist,juist,ADJ
3291,Q9_R_TpbywgrCGAoA6NH_1_4,R_TpbywgrCGAoA6NH,1,4,iets,iets,PRON
3292,Q9_R_TpbywgrCGAoA6NH_1_5,R_TpbywgrCGAoA6NH,1,5,persoonlijks,persoonlijk,ADJ
3293,Q9_R_TpbywgrCGAoA6NH_1_6,R_TpbywgrCGAoA6NH,1,6,worden,worden,VERB
3294,Q9_R_TpbywgrCGAoA6NH_1_7,R_TpbywgrCGAoA6NH,1,7,en,en,CCONJ
3295,Q9_R_TpbywgrCGAoA6NH_1_8,R_TpbywgrCGAoA6NH,1,8,sommige,sommig,DET
3296,Q9_R_TpbywgrCGAoA6NH_1_9,R_TpbywgrCGAoA6NH,1,9,boeken,boek,NOUN
3297,Q9_R_TpbywgrCGAoA6NH_1_10,R_TpbywgrCGAoA6NH,1,10,kun,kunnen,AUX
3298,Q9_R_TpbywgrCGAoA6NH_1_11,R_TpbywgrCGAoA6NH,1,11,je,je,PRON
3299,Q9_R_TpbywgrCGAoA6NH_1_12,R_TpbywgrCGAoA6NH,1,12,niet,niet,ADV
3300,Q9_R_TpbywgrCGAoA6NH_1_13,R_TpbywgrCGAoA6NH,1,13,waarderen,waarderen,VERB
3301,Q9_R_TpbywgrCGAoA6NH_1_14,R_TpbywgrCGAoA6NH,1,14,.,.,PUNCT
3302,Q9_R_TpbywgrCGAoA6NH_2_0,R_TpbywgrCGAoA6NH,2,0,Je,je,PRON
3303,Q9_R_TpbywgrCGAoA6NH_2_1,R_TpbywgrCGAoA6NH,2,1,zult,zullen,AUX
3304,Q9_R_TpbywgrCGAoA6NH_2_2,R_TpbywgrCGAoA6NH,2,2,maar,maar,ADV
3305,Q9_R_TpbywgrCGAoA6NH_2_3,R_TpbywgrCGAoA6NH,2,3,Couperus,Couperus,PROPN
3306,Q9_R_TpbywgrCGAoA6NH_2_4,R_TpbywgrCGAoA6NH,2,4,moeten,moeten,AUX
3307,Q9_R_TpbywgrCGAoA6NH_2_5,R_TpbywgrCGAoA6NH,2,5,lezen,lezen,VERB
3308,Q9_R_TpbywgrCGAoA6NH_2_6,R_TpbywgrCGAoA6NH,2,6,als,als,SCONJ
3309,Q9_R_TpbywgrCGAoA6NH_2_7,R_TpbywgrCGAoA6NH,2,7,je,je,PRON
3310,Q9_R_TpbywgrCGAoA6NH_2_8,R_TpbywgrCGAoA6NH,2,8,zijn,zijn,PRON
3311,Q9_R_TpbywgrCGAoA6NH_2_9,R_TpbywgrCGAoA6NH,2,9,stijl,stijl,NOUN
3312,Q9_R_TpbywgrCGAoA6NH_2_10,R_TpbywgrCGAoA6NH,2,10,haat,haat,NOUN
3313,Q9_R_TpbywgrCGAoA6NH_2_11,R_TpbywgrCGAoA6NH,2,11,.,.,PUNCT
3314,Q9_R_3HpQHBAIFhIEFn2_0_0,R_3HpQHBAIFhIEFn2,0,0,Belangstelling,belangstelling,NOUN
3315,Q9_R_3HpQHBAIFhIEFn2_0_1,R_3HpQHBAIFhIEFn2,0,1,voor,voor,ADP
3316,Q9_R_3HpQHBAIFhIEFn2_0_2,R_3HpQHBAIFhIEFn2,0,2,literatuur,literatuur,NOUN
3317,Q9_R_3HpQHBAIFhIEFn2_0_3,R_3HpQHBAIFhIEFn2,0,3,ontstaat,ontstaan,VERB
3318,Q9_R_3HpQHBAIFhIEFn2_0_4,R_3HpQHBAIFhIEFn2,0,4,alleen,alleen,ADV
3319,Q9_R_3HpQHBAIFhIEFn2_0_5,R_3HpQHBAIFhIEFn2,0,5,via,via,ADP
3320,Q9_R_3HpQHBAIFhIEFn2_0_6,R_3HpQHBAIFhIEFn2,0,6,het,het,DET
3321,Q9_R_3HpQHBAIFhIEFn2_0_7,R_3HpQHBAIFhIEFn2,0,7,enthousiasme,enthousiasme,NOUN
3322,Q9_R_3HpQHBAIFhIEFn2_0_8,R_3HpQHBAIFhIEFn2,0,8,van,van,ADP
3323,Q9_R_3HpQHBAIFhIEFn2_0_9,R_3HpQHBAIFhIEFn2,0,9,de,de,DET
3324,Q9_R_3HpQHBAIFhIEFn2_0_10,R_3HpQHBAIFhIEFn2,0,10,leraar,leraar,NOUN
3325,Q9_R_3HpQHBAIFhIEFn2_0_11,R_3HpQHBAIFhIEFn2,0,11,",",",",PUNCT
3326,Q9_R_3HpQHBAIFhIEFn2_0_12,R_3HpQHBAIFhIEFn2,0,12,en,en,CCONJ
3327,Q9_R_3HpQHBAIFhIEFn2_0_13,R_3HpQHBAIFhIEFn2,0,13,dat,dat,DET
3328,Q9_R_3HpQHBAIFhIEFn2_0_14,R_3HpQHBAIFhIEFn2,0,14,laatste,laat,ADJ
3329,Q9_R_3HpQHBAIFhIEFn2_0_15,R_3HpQHBAIFhIEFn2,0,15,kun,kunnen,AUX
3330,Q9_R_3HpQHBAIFhIEFn2_0_16,R_3HpQHBAIFhIEFn2,0,16,je,je,PRON
3331,Q9_R_3HpQHBAIFhIEFn2_0_17,R_3HpQHBAIFhIEFn2,0,17,niet,niet,ADV
3332,Q9_R_3HpQHBAIFhIEFn2_0_18,R_3HpQHBAIFhIEFn2,0,18,in,in,ADP
3333,Q9_R_3HpQHBAIFhIEFn2_0_19,R_3HpQHBAIFhIEFn2,0,19,een,een,DET
3334,Q9_R_3HpQHBAIFhIEFn2_0_20,R_3HpQHBAIFhIEFn2,0,20,leeslijst,leeslijst,NOUN
3335,Q9_R_3HpQHBAIFhIEFn2_0_21,R_3HpQHBAIFhIEFn2,0,21,van,van,ADP
3336,Q9_R_3HpQHBAIFhIEFn2_0_22,R_3HpQHBAIFhIEFn2,0,22,iemand,iemand,PRON
3337,Q9_R_3HpQHBAIFhIEFn2_0_23,R_3HpQHBAIFhIEFn2,0,23,anders,ander,ADJ
3338,Q9_R_3HpQHBAIFhIEFn2_0_24,R_3HpQHBAIFhIEFn2,0,24,of,of,CCONJ
3339,Q9_R_3HpQHBAIFhIEFn2_0_25,R_3HpQHBAIFhIEFn2,0,25,van,van,ADP
3340,Q9_R_3HpQHBAIFhIEFn2_0_26,R_3HpQHBAIFhIEFn2,0,26,gelijk,gelijk,ADJ
3341,Q9_R_3HpQHBAIFhIEFn2_0_27,R_3HpQHBAIFhIEFn2,0,27,welke,welk,DET
3342,Q9_R_3HpQHBAIFhIEFn2_0_28,R_3HpQHBAIFhIEFn2,0,28,instantie,instantie,NOUN
3343,Q9_R_3HpQHBAIFhIEFn2_0_29,R_3HpQHBAIFhIEFn2,0,29,doen,doen,VERB
3344,Q9_R_3HpQHBAIFhIEFn2_0_30,R_3HpQHBAIFhIEFn2,0,30,ontstaan,ontstaan,VERB
3345,Q9_R_3HpQHBAIFhIEFn2_0_31,R_3HpQHBAIFhIEFn2,0,31,;,;,PUNCT
3346,Q9_R_3HpQHBAIFhIEFn2_0_32,R_3HpQHBAIFhIEFn2,0,32,dat,dat,PRON
3347,Q9_R_3HpQHBAIFhIEFn2_0_33,R_3HpQHBAIFhIEFn2,0,33,moet,moeten,AUX
3348,Q9_R_3HpQHBAIFhIEFn2_0_34,R_3HpQHBAIFhIEFn2,0,34,in,in,ADP
3349,Q9_R_3HpQHBAIFhIEFn2_0_35,R_3HpQHBAIFhIEFn2,0,35,alle,al,DET
3350,Q9_R_3HpQHBAIFhIEFn2_0_36,R_3HpQHBAIFhIEFn2,0,36,vertrouwen,vertrouwen,NOUN
3351,Q9_R_3HpQHBAIFhIEFn2_0_37,R_3HpQHBAIFhIEFn2,0,37,bij,bij,ADP
3352,Q9_R_3HpQHBAIFhIEFn2_0_38,R_3HpQHBAIFhIEFn2,0,38,die,die,DET
3353,Q9_R_3HpQHBAIFhIEFn2_0_39,R_3HpQHBAIFhIEFn2,0,39,leraar,leraar,NOUN
3354,Q9_R_3HpQHBAIFhIEFn2_0_40,R_3HpQHBAIFhIEFn2,0,40,Nederlands,Nederlands,PROPN
3355,Q9_R_3HpQHBAIFhIEFn2_0_41,R_3HpQHBAIFhIEFn2,0,41,zelf,zelf,ADV
3356,Q9_R_3HpQHBAIFhIEFn2_0_42,R_3HpQHBAIFhIEFn2,0,42,ontstaan,ontstaan,VERB
3357,Q9_R_3HpQHBAIFhIEFn2_0_43,R_3HpQHBAIFhIEFn2,0,43,.,.,PUNCT
3358,Q9_R_331frXuDccmKCLE_0_0,R_331frXuDccmKCLE,0,0,Het,het,DET
