,identifier,response_id,sentence_number,token_number,token,lemma,pos
3566,Q16_R_3gLAixhoLibCHKF_0_6,R_3gLAixhoLibCHKF,0,6,maar,maar,ADV
3567,Q16_R_3gLAixhoLibCHKF_0_7,R_3gLAixhoLibCHKF,0,7,het,het,PRON
3568,Q16_R_3gLAixhoLibCHKF_0_8,R_3gLAixhoLibCHKF,0,8,zou,zullen,AUX
3569,Q16_R_3gLAixhoLibCHKF_0_9,R_3gLAixhoLibCHKF,0,9,zeker,zeker,ADJ
3570,Q16_R_3gLAixhoLibCHKF_0_10,R_3gLAixhoLibCHKF,0,10,een,een,DET
3571,Q16_R_3gLAixhoLibCHKF_0_11,R_3gLAixhoLibCHKF,0,11,aanwinst,aanwinst,NOUN
3572,Q16_R_3gLAixhoLibCHKF_0_12,R_3gLAixhoLibCHKF,0,12,zijn,zijn,AUX
3573,Q16_R_3gLAixhoLibCHKF_0_13,R_3gLAixhoLibCHKF,0,13,om,om,ADP
3574,Q16_R_3gLAixhoLibCHKF_0_14,R_3gLAixhoLibCHKF,0,14,wat,wat,PRON
3575,Q16_R_3gLAixhoLibCHKF_0_15,R_3gLAixhoLibCHKF,0,15,meervan,meervan,PROPN
3576,Q16_R_3gLAixhoLibCHKF_0_16,R_3gLAixhoLibCHKF,0,16,deze,deze,DET
3577,Q16_R_3gLAixhoLibCHKF_0_17,R_3gLAixhoLibCHKF,0,17,teksten,tekst,NOUN
3578,Q16_R_3gLAixhoLibCHKF_0_18,R_3gLAixhoLibCHKF,0,18,in,in,ADP
3579,Q16_R_3gLAixhoLibCHKF_0_19,R_3gLAixhoLibCHKF,0,19,de,de,DET
3580,Q16_R_3gLAixhoLibCHKF_0_20,R_3gLAixhoLibCHKF,0,20,belangstelling,belangstelling,NOUN
3581,Q16_R_3gLAixhoLibCHKF_0_21,R_3gLAixhoLibCHKF,0,21,te,te,ADP
3582,Q16_R_3gLAixhoLibCHKF_0_22,R_3gLAixhoLibCHKF,0,22,zetten,zetten,VERB
3583,Q16_R_3gLAixhoLibCHKF_0_23,R_3gLAixhoLibCHKF,0,23,.,.,PUNCT
3584,Q16_R_piLeYuE6K3TVKBb_0_0,R_piLeYuE6K3TVKBb,0,0,Niet,niet,ADV
3585,Q16_R_piLeYuE6K3TVKBb_0_1,R_piLeYuE6K3TVKBb,0,1,als,als,SCONJ
3586,Q16_R_piLeYuE6K3TVKBb_0_2,R_piLeYuE6K3TVKBb,0,2,"""","""",PUNCT
3587,Q16_R_piLeYuE6K3TVKBb_0_3,R_piLeYuE6K3TVKBb,0,3,quotum,quotum,SYM
3588,Q16_R_piLeYuE6K3TVKBb_0_4,R_piLeYuE6K3TVKBb,0,4,"""","""",PUNCT
3589,Q16_R_piLeYuE6K3TVKBb_0_5,R_piLeYuE6K3TVKBb,0,5,",",",",PUNCT
3590,Q16_R_piLeYuE6K3TVKBb_0_6,R_piLeYuE6K3TVKBb,0,6,wel,wel,ADV
3591,Q16_R_piLeYuE6K3TVKBb_0_7,R_piLeYuE6K3TVKBb,0,7,als,als,SCONJ
3592,Q16_R_piLeYuE6K3TVKBb_0_8,R_piLeYuE6K3TVKBb,0,8,werken,werk,VERB
3593,Q16_R_piLeYuE6K3TVKBb_0_9,R_piLeYuE6K3TVKBb,0,9,van,van,ADP
3594,Q16_R_piLeYuE6K3TVKBb_0_10,R_piLeYuE6K3TVKBb,0,10,auteurs,auteur,NOUN
3595,Q16_R_piLeYuE6K3TVKBb_0_11,R_piLeYuE6K3TVKBb,0,11,uit,uit,ADP
3596,Q16_R_piLeYuE6K3TVKBb_0_12,R_piLeYuE6K3TVKBb,0,12,deze,deze,DET
3597,Q16_R_piLeYuE6K3TVKBb_0_13,R_piLeYuE6K3TVKBb,0,13,gebieden,gebied,NOUN
3598,Q16_R_piLeYuE6K3TVKBb_0_14,R_piLeYuE6K3TVKBb,0,14,canonieke,canoniek,ADJ
3599,Q16_R_piLeYuE6K3TVKBb_0_15,R_piLeYuE6K3TVKBb,0,15,status,status,NOUN
3600,Q16_R_piLeYuE6K3TVKBb_0_16,R_piLeYuE6K3TVKBb,0,16,hebben,hebben,AUX
3601,Q16_R_piLeYuE6K3TVKBb_0_17,R_piLeYuE6K3TVKBb,0,17,gekregen,krijgen,VERB
3602,Q16_R_piLeYuE6K3TVKBb_0_18,R_piLeYuE6K3TVKBb,0,18,(,(,PUNCT
3603,Q16_R_piLeYuE6K3TVKBb_0_19,R_piLeYuE6K3TVKBb,0,19,cf.,cf.,X
3604,Q16_R_piLeYuE6K3TVKBb_0_20,R_piLeYuE6K3TVKBb,0,20,Hella,Hella,PROPN
3605,Q16_R_piLeYuE6K3TVKBb_0_21,R_piLeYuE6K3TVKBb,0,21,S.,S.,PROPN
3606,Q16_R_piLeYuE6K3TVKBb_0_22,R_piLeYuE6K3TVKBb,0,22,Haasse,Haasse,PROPN
3607,Q16_R_piLeYuE6K3TVKBb_0_23,R_piLeYuE6K3TVKBb,0,23,),),PUNCT
3608,Q16_R_piLeYuE6K3TVKBb_0_24,R_piLeYuE6K3TVKBb,0,24,.,.,PUNCT
3609,Q16_R_2rUcjunwrUI6ybB_0_0,R_2rUcjunwrUI6ybB,0,0,Moet,Moeten,AUX
3610,Q16_R_2rUcjunwrUI6ybB_0_1,R_2rUcjunwrUI6ybB,0,1,niet,niet,ADV
3611,Q16_R_2rUcjunwrUI6ybB_0_2,R_2rUcjunwrUI6ybB,0,2,",",",",PUNCT
3612,Q16_R_2rUcjunwrUI6ybB_0_3,R_2rUcjunwrUI6ybB,0,3,mag,mogen,VERB
3613,Q16_R_2rUcjunwrUI6ybB_0_4,R_2rUcjunwrUI6ybB,0,4,wel,wel,ADV
3614,Q16_R_2rUcjunwrUI6ybB_0_5,R_2rUcjunwrUI6ybB,0,5,.,.,PUNCT
3615,Q16_R_2X7O0rJjtaTnyin_0_0,R_2X7O0rJjtaTnyin,0,0,Geen,geen,DET
3616,Q16_R_2X7O0rJjtaTnyin_0_1,R_2X7O0rJjtaTnyin,0,1,idee,idee,NOUN
3617,Q16_R_2X7O0rJjtaTnyin_0_2,R_2X7O0rJjtaTnyin,0,2,.,.,PUNCT
3618,Q16_R_2X7O0rJjtaTnyin_1_0,R_2X7O0rJjtaTnyin,1,0,Ik,ik,PRON
3619,Q16_R_2X7O0rJjtaTnyin_1_1,R_2X7O0rJjtaTnyin,1,1,heb,hebben,AUX
3620,Q16_R_2X7O0rJjtaTnyin_1_2,R_2X7O0rJjtaTnyin,1,2,hier,hier,ADV
3621,Q16_R_2X7O0rJjtaTnyin_1_3,R_2X7O0rJjtaTnyin,1,3,geen,geen,DET
3622,Q16_R_2X7O0rJjtaTnyin_1_4,R_2X7O0rJjtaTnyin,1,4,ervaring,ervaring,NOUN
3623,Q16_R_2X7O0rJjtaTnyin_1_5,R_2X7O0rJjtaTnyin,1,5,mee,mee,ADP
3624,Q16_R_2X7O0rJjtaTnyin_1_6,R_2X7O0rJjtaTnyin,1,6,",",",",PUNCT
3625,Q16_R_2X7O0rJjtaTnyin_1_7,R_2X7O0rJjtaTnyin,1,7,maar,maar,CCONJ
3626,Q16_R_2X7O0rJjtaTnyin_1_8,R_2X7O0rJjtaTnyin,1,8,zou,zullen,AUX
3627,Q16_R_2X7O0rJjtaTnyin_1_9,R_2X7O0rJjtaTnyin,1,9,dat,dat,PRON
3628,Q16_R_2X7O0rJjtaTnyin_1_10,R_2X7O0rJjtaTnyin,1,10,heel,heel,ADJ
3629,Q16_R_2X7O0rJjtaTnyin_1_11,R_2X7O0rJjtaTnyin,1,11,graag,graag,ADV
3630,Q16_R_2X7O0rJjtaTnyin_1_12,R_2X7O0rJjtaTnyin,1,12,willen,willen,VERB
3631,Q16_R_2X7O0rJjtaTnyin_1_13,R_2X7O0rJjtaTnyin,1,13,hebben,hebben,VERB
3632,Q16_R_2X7O0rJjtaTnyin_1_14,R_2X7O0rJjtaTnyin,1,14,!,!,PUNCT
3633,Q16_R_1ig6eBQwzDd6ioM_0_0,R_1ig6eBQwzDd6ioM,0,0,Hier,hier,ADV
3634,Q16_R_1ig6eBQwzDd6ioM_0_1,R_1ig6eBQwzDd6ioM,0,1,zit,zitten,VERB
3635,Q16_R_1ig6eBQwzDd6ioM_0_2,R_1ig6eBQwzDd6ioM,0,2,een,een,DET
3636,Q16_R_1ig6eBQwzDd6ioM_0_3,R_1ig6eBQwzDd6ioM,0,3,lacune,lacune,NOUN
3637,Q16_R_1ig6eBQwzDd6ioM_0_4,R_1ig6eBQwzDd6ioM,0,4,bemerk,bemerken,VERB
3638,Q16_R_1ig6eBQwzDd6ioM_0_5,R_1ig6eBQwzDd6ioM,0,5,ik,ik,PRON
3639,Q16_R_1ig6eBQwzDd6ioM_0_6,R_1ig6eBQwzDd6ioM,0,6,.,.,PUNCT
3640,Q16_R_3J2TgnaJWQCsudG_0_0,R_3J2TgnaJWQCsudG,0,0,ik,ik,PRON
3641,Q16_R_3J2TgnaJWQCsudG_0_1,R_3J2TgnaJWQCsudG,0,1,ken,kennen,VERB
3642,Q16_R_3J2TgnaJWQCsudG_0_2,R_3J2TgnaJWQCsudG,0,2,er,er,PRON
3643,Q16_R_3J2TgnaJWQCsudG_0_3,R_3J2TgnaJWQCsudG,0,3,zelf,zelf,ADV
3644,Q16_R_3J2TgnaJWQCsudG_0_4,R_3J2TgnaJWQCsudG,0,4,te,te,ADV
3645,Q16_R_3J2TgnaJWQCsudG_0_5,R_3J2TgnaJWQCsudG,0,5,weinig,weinig,PRON
3646,Q16_R_3J2TgnaJWQCsudG_0_6,R_3J2TgnaJWQCsudG,0,6,stel,stellen,VERB
3647,Q16_R_3J2TgnaJWQCsudG_0_7,R_3J2TgnaJWQCsudG,0,7,ik,ik,PRON
3648,Q16_R_3J2TgnaJWQCsudG_0_8,R_3J2TgnaJWQCsudG,0,8,vast,vast,ADJ
3649,Q16_R_1rjP8dDKJe9ze4Q_0_0,R_1rjP8dDKJe9ze4Q,0,0,Kwaliteit,kwaliteit,NOUN
3650,Q16_R_1rjP8dDKJe9ze4Q_0_1,R_1rjP8dDKJe9ze4Q,0,1,moet,moeten,AUX
3651,Q16_R_1rjP8dDKJe9ze4Q_0_2,R_1rjP8dDKJe9ze4Q,0,2,lijdend,lijden,VERB
3652,Q16_R_1rjP8dDKJe9ze4Q_0_3,R_1rjP8dDKJe9ze4Q,0,3,zijn,zijn,AUX
3653,Q16_R_1rjP8dDKJe9ze4Q_0_4,R_1rjP8dDKJe9ze4Q,0,4,",",",",PUNCT
3654,Q16_R_1rjP8dDKJe9ze4Q_0_5,R_1rjP8dDKJe9ze4Q,0,5,niet,niet,ADV
3655,Q16_R_1rjP8dDKJe9ze4Q_0_6,R_1rjP8dDKJe9ze4Q,0,6,afkomst,afkomst,NOUN
3656,Q16_R_1rjP8dDKJe9ze4Q_0_7,R_1rjP8dDKJe9ze4Q,0,7,.,.,PUNCT
3657,Q16_R_2WDpxZ9MUY7Lf2b_0_0,R_2WDpxZ9MUY7Lf2b,0,0,Ik,ik,PRON
3658,Q16_R_2WDpxZ9MUY7Lf2b_0_1,R_2WDpxZ9MUY7Lf2b,0,1,ken,kennen,VERB
3659,Q16_R_2WDpxZ9MUY7Lf2b_0_2,R_2WDpxZ9MUY7Lf2b,0,2,er,er,ADV
3660,Q16_R_2WDpxZ9MUY7Lf2b_0_3,R_2WDpxZ9MUY7Lf2b,0,3,geen,geen,DET
3661,Q16_R_2WDpxZ9MUY7Lf2b_0_4,R_2WDpxZ9MUY7Lf2b,0,4,",",",",PUNCT
3662,Q16_R_2WDpxZ9MUY7Lf2b_0_5,R_2WDpxZ9MUY7Lf2b,0,5,wat,wat,PRON
3663,Q16_R_2WDpxZ9MUY7Lf2b_0_6,R_2WDpxZ9MUY7Lf2b,0,6,meteen,meteen,ADV
3664,Q16_R_2WDpxZ9MUY7Lf2b_0_7,R_2WDpxZ9MUY7Lf2b,0,7,aantoont,aantonen,VERB
3665,Q16_R_2WDpxZ9MUY7Lf2b_0_8,R_2WDpxZ9MUY7Lf2b,0,8,dat,dat,SCONJ
3666,Q16_R_2WDpxZ9MUY7Lf2b_0_9,R_2WDpxZ9MUY7Lf2b,0,9,de,de,DET
3667,Q16_R_2WDpxZ9MUY7Lf2b_0_10,R_2WDpxZ9MUY7Lf2b,0,10,huidige,huidig,ADJ
3668,Q16_R_2WDpxZ9MUY7Lf2b_0_11,R_2WDpxZ9MUY7Lf2b,0,11,canon,canon,NOUN
3669,Q16_R_2WDpxZ9MUY7Lf2b_0_12,R_2WDpxZ9MUY7Lf2b,0,12,tekortschiet,tekortschiet,VERB
3670,Q16_R_2WDpxZ9MUY7Lf2b_0_13,R_2WDpxZ9MUY7Lf2b,0,13,.,.,PUNCT
3671,Q16_R_3oz7PYSIyIUNO0o_0_0,R_3oz7PYSIyIUNO0o,0,0,Er,er,ADV
3672,Q16_R_3oz7PYSIyIUNO0o_0_1,R_3oz7PYSIyIUNO0o,0,1,moet,moeten,AUX
3673,Q16_R_3oz7PYSIyIUNO0o_0_2,R_3oz7PYSIyIUNO0o,0,2,niets,niets,PRON
3674,Q16_R_3oz7PYSIyIUNO0o_0_3,R_3oz7PYSIyIUNO0o,0,3,;,;,PUNCT
3675,Q16_R_3oz7PYSIyIUNO0o_0_4,R_3oz7PYSIyIUNO0o,0,4,als,als,SCONJ
3676,Q16_R_3oz7PYSIyIUNO0o_0_5,R_3oz7PYSIyIUNO0o,0,5,er,er,ADV
3677,Q16_R_3oz7PYSIyIUNO0o_0_6,R_3oz7PYSIyIUNO0o,0,6,goede,goed,ADJ
3678,Q16_R_3oz7PYSIyIUNO0o_0_7,R_3oz7PYSIyIUNO0o,0,7,literatuur,literatuur,NOUN
3679,Q16_R_3oz7PYSIyIUNO0o_0_8,R_3oz7PYSIyIUNO0o,0,8,geschreven,schrijven,VERB
3680,Q16_R_3oz7PYSIyIUNO0o_0_9,R_3oz7PYSIyIUNO0o,0,9,is,zijn,AUX
3681,Q16_R_3oz7PYSIyIUNO0o_0_10,R_3oz7PYSIyIUNO0o,0,10,door,door,ADP
3682,Q16_R_3oz7PYSIyIUNO0o_0_11,R_3oz7PYSIyIUNO0o,0,11,iemand,iemand,PRON
3683,Q16_R_3oz7PYSIyIUNO0o_0_12,R_3oz7PYSIyIUNO0o,0,12,met,met,ADP
3684,Q16_R_3oz7PYSIyIUNO0o_0_13,R_3oz7PYSIyIUNO0o,0,13,een,een,DET
3685,Q16_R_3oz7PYSIyIUNO0o_0_14,R_3oz7PYSIyIUNO0o,0,14,Congolese,Congolees,ADJ
3686,Q16_R_3oz7PYSIyIUNO0o_0_15,R_3oz7PYSIyIUNO0o,0,15,achtergrond,achtergrond,NOUN
3687,Q16_R_3oz7PYSIyIUNO0o_0_16,R_3oz7PYSIyIUNO0o,0,16,of,of,CCONJ
3688,Q16_R_3oz7PYSIyIUNO0o_0_17,R_3oz7PYSIyIUNO0o,0,17,een,een,DET
3689,Q16_R_3oz7PYSIyIUNO0o_0_18,R_3oz7PYSIyIUNO0o,0,18,Surinaamse,Surinaams,ADJ
3690,Q16_R_3oz7PYSIyIUNO0o_0_19,R_3oz7PYSIyIUNO0o,0,19,achtergrond,achtergrond,NOUN
3691,Q16_R_3oz7PYSIyIUNO0o_0_20,R_3oz7PYSIyIUNO0o,0,20,en,en,CCONJ
3692,Q16_R_3oz7PYSIyIUNO0o_0_21,R_3oz7PYSIyIUNO0o,0,21,de,de,DET
3693,Q16_R_3oz7PYSIyIUNO0o_0_22,R_3oz7PYSIyIUNO0o,0,22,oorsprong,oorsprong,NOUN
3694,Q16_R_3oz7PYSIyIUNO0o_0_23,R_3oz7PYSIyIUNO0o,0,23,van,van,ADP
3695,Q16_R_3oz7PYSIyIUNO0o_0_24,R_3oz7PYSIyIUNO0o,0,24,de,de,DET
3696,Q16_R_3oz7PYSIyIUNO0o_0_25,R_3oz7PYSIyIUNO0o,0,25,tekst,tekst,NOUN
3697,Q16_R_3oz7PYSIyIUNO0o_0_26,R_3oz7PYSIyIUNO0o,0,26,is,zijn,AUX
3698,Q16_R_3oz7PYSIyIUNO0o_0_27,R_3oz7PYSIyIUNO0o,0,27,Nederlands,Nederlands,PROPN
3699,Q16_R_3oz7PYSIyIUNO0o_0_28,R_3oz7PYSIyIUNO0o,0,28,",",",",PUNCT
3700,Q16_R_3oz7PYSIyIUNO0o_0_29,R_3oz7PYSIyIUNO0o,0,29,dan,dan,ADV
3701,Q16_R_3oz7PYSIyIUNO0o_0_30,R_3oz7PYSIyIUNO0o,0,30,kan,kunnen,AUX
3702,Q16_R_3oz7PYSIyIUNO0o_0_31,R_3oz7PYSIyIUNO0o,0,31,dat,dat,DET
3703,Q16_R_3oz7PYSIyIUNO0o_0_32,R_3oz7PYSIyIUNO0o,0,32,werk,werk,NOUN
3704,Q16_R_3oz7PYSIyIUNO0o_0_33,R_3oz7PYSIyIUNO0o,0,33,opgenomen,opnemen,VERB
3705,Q16_R_3oz7PYSIyIUNO0o_0_34,R_3oz7PYSIyIUNO0o,0,34,worden,worden,AUX
3706,Q16_R_3oz7PYSIyIUNO0o_0_35,R_3oz7PYSIyIUNO0o,0,35,;,;,PUNCT
3707,Q16_R_3oz7PYSIyIUNO0o_0_36,R_3oz7PYSIyIUNO0o,0,36,als,als,SCONJ
3708,Q16_R_3oz7PYSIyIUNO0o_0_37,R_3oz7PYSIyIUNO0o,0,37,een,een,DET
3709,Q16_R_3oz7PYSIyIUNO0o_0_38,R_3oz7PYSIyIUNO0o,0,38,werk,werk,NOUN
3710,Q16_R_3oz7PYSIyIUNO0o_0_39,R_3oz7PYSIyIUNO0o,0,39,van,van,ADP
3711,Q16_R_3oz7PYSIyIUNO0o_0_40,R_3oz7PYSIyIUNO0o,0,40,iemand,iemand,PRON
3712,Q16_R_3oz7PYSIyIUNO0o_0_41,R_3oz7PYSIyIUNO0o,0,41,uit,uit,ADP
3713,Q16_R_3oz7PYSIyIUNO0o_0_42,R_3oz7PYSIyIUNO0o,0,42,Vlaanderen,Vlaanderen,PROPN
3714,Q16_R_3oz7PYSIyIUNO0o_0_43,R_3oz7PYSIyIUNO0o,0,43,of,of,CCONJ
3715,Q16_R_3oz7PYSIyIUNO0o_0_44,R_3oz7PYSIyIUNO0o,0,44,Nederland,Nederland,PROPN
3716,Q16_R_3oz7PYSIyIUNO0o_0_45,R_3oz7PYSIyIUNO0o,0,45,niet,niet,ADV
3717,Q16_R_3oz7PYSIyIUNO0o_0_46,R_3oz7PYSIyIUNO0o,0,46,voldoet,voldoen,VERB
3718,Q16_R_3oz7PYSIyIUNO0o_0_47,R_3oz7PYSIyIUNO0o,0,47,",",",",PUNCT
3719,Q16_R_3oz7PYSIyIUNO0o_0_48,R_3oz7PYSIyIUNO0o,0,48,dan,dan,ADV
3720,Q16_R_3oz7PYSIyIUNO0o_0_49,R_3oz7PYSIyIUNO0o,0,49,hoort,horen,VERB
3721,Q16_R_3oz7PYSIyIUNO0o_0_50,R_3oz7PYSIyIUNO0o,0,50,dat,dat,PRON
3722,Q16_R_3oz7PYSIyIUNO0o_0_51,R_3oz7PYSIyIUNO0o,0,51,niet,niet,ADV
3723,Q16_R_3oz7PYSIyIUNO0o_0_52,R_3oz7PYSIyIUNO0o,0,52,thuis,thuis,ADV
3724,Q16_R_3oz7PYSIyIUNO0o_0_53,R_3oz7PYSIyIUNO0o,0,53,in,in,ADP
3725,Q16_R_3oz7PYSIyIUNO0o_0_54,R_3oz7PYSIyIUNO0o,0,54,een,een,DET
3726,Q16_R_3oz7PYSIyIUNO0o_0_55,R_3oz7PYSIyIUNO0o,0,55,canon,canon,NOUN
3727,Q16_R_3oz7PYSIyIUNO0o_0_56,R_3oz7PYSIyIUNO0o,0,56,.,.,PUNCT
3728,Q16_R_1mUW6Dr8jJfRRsD_0_0,R_1mUW6Dr8jJfRRsD,0,0,Het,het,PRON
3729,Q16_R_1mUW6Dr8jJfRRsD_0_1,R_1mUW6Dr8jJfRRsD,0,1,gaat,gaan,VERB
3730,Q16_R_1mUW6Dr8jJfRRsD_0_2,R_1mUW6Dr8jJfRRsD,0,2,alleen,alleen,ADV
3731,Q16_R_1mUW6Dr8jJfRRsD_0_3,R_1mUW6Dr8jJfRRsD,0,3,om,om,ADP
3732,Q16_R_1mUW6Dr8jJfRRsD_0_4,R_1mUW6Dr8jJfRRsD,0,4,de,de,DET
3733,Q16_R_1mUW6Dr8jJfRRsD_0_5,R_1mUW6Dr8jJfRRsD,0,5,literaire,literair,ADJ
3734,Q16_R_1mUW6Dr8jJfRRsD_0_6,R_1mUW6Dr8jJfRRsD,0,6,kwaliteiten,kwaliteit,NOUN
3735,Q16_R_1mUW6Dr8jJfRRsD_0_7,R_1mUW6Dr8jJfRRsD,0,7,van,van,ADP
3736,Q16_R_1mUW6Dr8jJfRRsD_0_8,R_1mUW6Dr8jJfRRsD,0,8,het,het,DET
3737,Q16_R_1mUW6Dr8jJfRRsD_0_9,R_1mUW6Dr8jJfRRsD,0,9,werk,werk,NOUN
3738,Q16_R_1mUW6Dr8jJfRRsD_0_10,R_1mUW6Dr8jJfRRsD,0,10,.,.,PUNCT
3739,Q16_R_3G7n3QB2pyGq7l0_0_0,R_3G7n3QB2pyGq7l0,0,0,Alleen,alleen,ADV
3740,Q16_R_3G7n3QB2pyGq7l0_0_1,R_3G7n3QB2pyGq7l0,0,1,als,als,SCONJ
3741,Q16_R_3G7n3QB2pyGq7l0_0_2,R_3G7n3QB2pyGq7l0,0,2,het,het,DET
3742,Q16_R_3G7n3QB2pyGq7l0_0_3,R_3G7n3QB2pyGq7l0,0,3,goede,goed,ADJ
3743,Q16_R_3G7n3QB2pyGq7l0_0_4,R_3G7n3QB2pyGq7l0,0,4,teksten,tekst,NOUN
3744,Q16_R_3G7n3QB2pyGq7l0_0_5,R_3G7n3QB2pyGq7l0,0,5,zijn,zijn,AUX
3745,Q16_R_3G7n3QB2pyGq7l0_0_6,R_3G7n3QB2pyGq7l0,0,6,(,(,PUNCT
3746,Q16_R_3G7n3QB2pyGq7l0_0_7,R_3G7n3QB2pyGq7l0,0,7,geen,geen,DET
3747,Q16_R_3G7n3QB2pyGq7l0_0_8,R_3G7n3QB2pyGq7l0,0,8,ander,ander,ADJ
3748,Q16_R_3G7n3QB2pyGq7l0_0_9,R_3G7n3QB2pyGq7l0,0,9,criterium,criterium,NOUN
3749,Q16_R_3G7n3QB2pyGq7l0_0_10,R_3G7n3QB2pyGq7l0,0,10,dan,dan,SCONJ
3750,Q16_R_3G7n3QB2pyGq7l0_0_11,R_3G7n3QB2pyGq7l0,0,11,voor,voor,ADP
3751,Q16_R_3G7n3QB2pyGq7l0_0_12,R_3G7n3QB2pyGq7l0,0,12,de,de,DET
3752,Q16_R_3G7n3QB2pyGq7l0_0_13,R_3G7n3QB2pyGq7l0,0,13,rest,rest,NOUN
3753,Q16_R_3G7n3QB2pyGq7l0_0_14,R_3G7n3QB2pyGq7l0,0,14,),),PUNCT
3754,Q16_R_OlNTzounXaCiS7D_0_0,R_OlNTzounXaCiS7D,0,0,Helaas,helaas,ADV
3755,Q16_R_OlNTzounXaCiS7D_0_1,R_OlNTzounXaCiS7D,0,1,heb,hebben,AUX
3756,Q16_R_OlNTzounXaCiS7D_0_2,R_OlNTzounXaCiS7D,0,2,ik,ik,PRON
3757,Q16_R_OlNTzounXaCiS7D_0_3,R_OlNTzounXaCiS7D,0,3,te,te,ADV
3758,Q16_R_OlNTzounXaCiS7D_0_4,R_OlNTzounXaCiS7D,0,4,weinig,weinig,ADV
3759,Q16_R_OlNTzounXaCiS7D_0_5,R_OlNTzounXaCiS7D,0,5,van,van,ADP
3760,Q16_R_OlNTzounXaCiS7D_0_6,R_OlNTzounXaCiS7D,0,6,deze,deze,DET
3761,Q16_R_OlNTzounXaCiS7D_0_7,R_OlNTzounXaCiS7D,0,7,auteurs,auteur,NOUN
3762,Q16_R_OlNTzounXaCiS7D_0_8,R_OlNTzounXaCiS7D,0,8,gelezen,lezen,VERB
3763,Q16_R_OlNTzounXaCiS7D_0_9,R_OlNTzounXaCiS7D,0,9,!,!,PUNCT
3764,Q16_R_3svO9JPKtd0cEg0_0_0,R_3svO9JPKtd0cEg0,0,0,Verder,ver,ADJ
3765,Q16_R_3svO9JPKtd0cEg0_0_1,R_3svO9JPKtd0cEg0,0,1,ken,kennen,VERB
3766,Q16_R_3svO9JPKtd0cEg0_0_2,R_3svO9JPKtd0cEg0,0,2,ik,ik,PRON
3767,Q16_R_3svO9JPKtd0cEg0_0_3,R_3svO9JPKtd0cEg0,0,3,niks,niks,PRON
3768,Q16_R_3svO9JPKtd0cEg0_0_4,R_3svO9JPKtd0cEg0,0,4,",",",",PUNCT
3769,Q16_R_3svO9JPKtd0cEg0_0_5,R_3svO9JPKtd0cEg0,0,5,nooit,nooit,ADV
3770,Q16_R_3svO9JPKtd0cEg0_0_6,R_3svO9JPKtd0cEg0,0,6,over,over,ADP
3771,Q16_R_3svO9JPKtd0cEg0_0_7,R_3svO9JPKtd0cEg0,0,7,geleerd,leren,VERB
3772,Q16_R_3svO9JPKtd0cEg0_0_8,R_3svO9JPKtd0cEg0,0,8,!,!,PUNCT
3773,Q16_R_3hcnhaMFMibslO6_0_0,R_3hcnhaMFMibslO6,0,0,',',PUNCT
3774,Q16_R_3hcnhaMFMibslO6_0_1,R_3hcnhaMFMibslO6,0,1,moet,moeten,AUX
3775,Q16_R_3hcnhaMFMibslO6_0_2,R_3hcnhaMFMibslO6,0,2,',',PUNCT
3776,Q16_R_3hcnhaMFMibslO6_0_3,R_3hcnhaMFMibslO6,0,3,is,zijn,AUX
3777,Q16_R_3hcnhaMFMibslO6_0_4,R_3hcnhaMFMibslO6,0,4,een,een,DET
3778,Q16_R_3hcnhaMFMibslO6_0_5,R_3hcnhaMFMibslO6,0,5,groot,groot,ADJ
3779,Q16_R_3hcnhaMFMibslO6_0_6,R_3hcnhaMFMibslO6,0,6,woord,woord,NOUN
3780,Q16_R_3hcnhaMFMibslO6_0_7,R_3hcnhaMFMibslO6,0,7,;,;,PUNCT
3781,Q16_R_3hcnhaMFMibslO6_0_8,R_3hcnhaMFMibslO6,0,8,ik,ik,PRON
3782,Q16_R_3hcnhaMFMibslO6_0_9,R_3hcnhaMFMibslO6,0,9,herhaal,herhalen,VERB
3783,Q16_R_3hcnhaMFMibslO6_0_10,R_3hcnhaMFMibslO6,0,10,:,:,PUNCT
3784,Q16_R_3hcnhaMFMibslO6_0_11,R_3hcnhaMFMibslO6,0,11,kwaliteit,kwaliteit,NOUN
3785,Q16_R_3hcnhaMFMibslO6_0_12,R_3hcnhaMFMibslO6,0,12,van,van,ADP
3786,Q16_R_3hcnhaMFMibslO6_0_13,R_3hcnhaMFMibslO6,0,13,het,het,DET
3787,Q16_R_3hcnhaMFMibslO6_0_14,R_3hcnhaMFMibslO6,0,14,werk,werk,NOUN
3788,Q16_R_3hcnhaMFMibslO6_0_15,R_3hcnhaMFMibslO6,0,15,primeert,primeeren,VERB
3789,Q16_R_3hcnhaMFMibslO6_0_16,R_3hcnhaMFMibslO6,0,16,",",",",PUNCT
3790,Q16_R_3hcnhaMFMibslO6_0_17,R_3hcnhaMFMibslO6,0,17,ongeacht,ongeacht,ADP
3791,Q16_R_3hcnhaMFMibslO6_0_18,R_3hcnhaMFMibslO6,0,18,de,de,DET
3792,Q16_R_3hcnhaMFMibslO6_0_19,R_3hcnhaMFMibslO6,0,19,herkomst,herkomst,NOUN
3793,Q16_R_3hcnhaMFMibslO6_0_20,R_3hcnhaMFMibslO6,0,20,.,.,PUNCT
3794,Q16_R_3hcnhaMFMibslO6_1_0,R_3hcnhaMFMibslO6,1,0,Natuurlijk,natuurlijk,ADJ
